city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainer,aggregate,rating,featureId,maintainers,curators,sources,certValidation
,Miami-Dade County,FL,USA,77,,,,77,2761581,25.5606775,-80.495494,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,621,,,,
,Duval County,FL,USA,14,,,,14,950181,30.34499,-81.714645,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,622,,,,
,Escambia County,FL,USA,1,,,,1,315534,30.639738,-87.27711500000001,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,623,,,,
,Gadsden County,FL,USA,1,,,,1,45894,30.5497575,-84.60754,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,624,,,,
,Hillsborough County,FL,USA,14,,,,14,1436888,27.909229500000002,-82.3526,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,625,,,,
,Lake County,FL,USA,2,,,,2,356495,28.810972999999997,-81.655052,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,626,,,,
,Lee County,FL,USA,11,,,,11,754610,26.5528805,-81.9169395,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,627,,,,
,Leon County,FL,USA,1,,,,1,292502,30.479469,-84.3462925,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,628,,,,
,Manatee County,FL,USA,8,,,,8,394855,27.4272245,-82.4000485,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,629,,,,
,Nassau County,FL,USA,1,,,,1,85832,30.550462500000002,-81.73892599999999,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,630,,,,
,Okaloosa County,FL,USA,4,,,,4,207269,30.687763500000003,-86.59446449999999,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,631,,,,
,Orange County,FL,USA,11,,,,11,1380645,28.566533999999997,-81.2607525,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,632,,,,
,Osceola County,FL,USA,8,,,,8,367990,27.995169500000003,-81.2600415,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,633,,,,
,Palm Beach County,FL,USA,21,,,,21,1485941,26.645985500000002,-80.4587305,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,634,,,,
,Pasco County,FL,USA,3,,,,3,539630,28.3252435,-82.4298955,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,635,,,,
,Pinellas County,FL,USA,12,,,,12,975280,27.893119,-82.70897249999999,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,636,,,,
,Polk County,FL,USA,2,,,,2,708009,28.002553,-81.6193315,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,637,,,,
,Santa Rosa County,FL,USA,1,,,,1,179349,30.669196499999998,-87.047978,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,638,,,,
,Sarasota County,FL,USA,4,,,,4,426718,27.167500500000003,-82.349667,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,639,,,,
,Seminole County,FL,USA,7,,,,7,467832,28.745247499999998,-81.2234725,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,640,,,,
,St. Johns County,FL,USA,4,,,,4,254261,29.937673,-81.4511455,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,641,,,,
,Sumter County,FL,USA,1,,,,1,128754,28.633043,-82.1326385,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,642,,,,
,Volusia County,FL,USA,9,,,,9,547538,29.0200235,-81.20657349999999,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,643,,,,
,Walton County,FL,USA,1,,,,1,71375,30.631812500000002,-86.12087299999999,https://opendata.arcgis.com/datasets/b4930af3f43a48138c70bca409b5c452_0.csv,,county,0.6097560975609756,644,,,,
,Illinois County,IL,USA,0,,,0,0,,,,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,,,,,
,Chicago County,IL,USA,0,,,0,0,,,,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,,,,,
,Suburban Cook County,IL,USA,0,,,0,0,,,,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,,,,,
,Adams County,IL,USA,0,,,0,0,65691,39.9787775,-91.212524,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,645,,,,
,Alexander County,IL,USA,0,,,0,0,6060,37.1527035,-89.32553899999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,646,,,,
,Bond County,IL,USA,0,,,0,0,16630,38.884501,-89.4448145,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,647,,,,
,Boone County,IL,USA,0,,,0,0,53577,42.323683,-88.822878,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,648,,,,
,Brown County,IL,USA,0,,,0,0,6556,39.971889000000004,-90.71462349999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,649,,,,
,Bureau County,IL,USA,0,,,0,0,32993,41.3669235,-89.51302799999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,650,,,,
,Calhoun County,IL,USA,0,,,0,0,4802,39.134271999999996,-90.693794,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,651,,,,
,Carroll County,IL,USA,0,,,0,0,14312,42.0640145,-90.0009245,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,652,,,,
,Cass County,IL,USA,0,,,0,0,12260,39.9982515,-90.28896950000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,653,,,,
,Champaign County,IL,USA,1,,,0,1,209983,40.139787999999996,-88.19621000000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,654,,,,
,Christian County,IL,USA,0,,,0,0,32661,39.583156,-89.2802045,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,655,,,,
,Clark County,IL,USA,0,,,0,0,15596,39.322432500000005,-87.77278000000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,656,,,,
,Clay County,IL,USA,0,,,0,0,13253,38.7574025,-88.4735945,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,657,,,,
,Clinton County,IL,USA,1,,,0,1,37639,38.579451500000005,-89.4227085,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,658,,,,
,Coles County,IL,USA,0,,,0,0,50885,39.530221499999996,-88.216126,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,659,,,,
,Cook County,IL,USA,77,,,0,77,5180493,41.811950499999995,-87.893711,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,660,,,,
,Crawford County,IL,USA,0,,,0,0,18807,39.014365999999995,-87.731286,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,661,,,,
,Cumberland County,IL,USA,1,,,0,1,10808,39.275043,-88.2394565,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,662,,,,
,DeKalb County,IL,USA,0,,,0,0,104143,41.8909545,-88.765222,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,663,,,,
,De Witt County,IL,USA,0,,,0,0,15769,40.1658715,-88.8618245,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,664,,,,
,Douglas County,IL,USA,0,,,0,0,19479,39.7656955,-88.2051055,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,665,,,,
,DuPage County,IL,USA,5,,,0,5,928589,41.8397805,-88.0886665,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,666,,,,
,Edgar County,IL,USA,0,,,0,0,17360,39.679879,-87.750202,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,667,,,,
,Edwards County,IL,USA,0,,,0,0,6392,38.4129205,-88.0448,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,668,,,,
,Effingham County,IL,USA,0,,,0,0,34208,39.063554999999994,-88.58372399999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,669,,,,
,Fayette County,IL,USA,0,,,0,0,21416,38.977119,-88.9754655,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,670,,,,
,Ford County,IL,USA,0,,,0,0,13264,40.698344500000005,-88.1958575,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,671,,,,
,Franklin County,IL,USA,0,,,0,0,38701,37.993596999999994,-88.9411015,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,672,,,,
,Fulton County,IL,USA,0,,,0,0,34844,40.449306,-90.1619825,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,673,,,,
,Gallatin County,IL,USA,0,,,0,0,5058,37.744911,-88.20168100000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,674,,,,
,Greene County,IL,USA,0,,,0,0,13044,39.31966,-90.3851795,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,675,,,,
,Grundy County,IL,USA,0,,,0,0,50972,41.285694500000005,-88.4184245,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,676,,,,
,Hamilton County,IL,USA,0,,,0,0,8163,38.081728999999996,-88.5385565,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,677,,,,
,Hancock County,IL,USA,0,,,0,0,17844,40.4161445,-91.2057425,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,678,,,,
,Hardin County,IL,USA,0,,,0,0,3910,37.5007875,-88.2382205,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,679,,,,
,Henderson County,IL,USA,0,,,0,0,6709,40.852598,-90.985311,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,680,,,,
,Henry County,IL,USA,0,,,0,0,49090,41.366804,-90.147138,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,681,,,,
,Iroquois County,IL,USA,0,,,0,0,27604,40.7479615,-87.8288605,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,682,,,,
,Jackson County,IL,USA,0,,,0,0,57419,37.7586175,-89.4158765,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,683,,,,
,Jasper County,IL,USA,0,,,0,0,9611,39.0112015,-88.1538415,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,684,,,,
,Jefferson County,IL,USA,0,,,0,0,37820,38.300858,-88.92435,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,685,,,,
,Jersey County,IL,USA,0,,,0,0,21847,39.0926805,-90.37477999999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,686,,,,
,Jo Daviess County,IL,USA,0,,,0,0,21366,42.3509385,-90.288092,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,687,,,,
,Johnson County,IL,USA,0,,,0,0,12456,37.447419999999994,-88.8766665,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,688,,,,
,Kane County,IL,USA,3,,,0,3,534216,41.9369435,-88.419968,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,689,,,,
,Kankakee County,IL,USA,0,,,0,0,110024,41.146305999999996,-87.889151,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,690,,,,
,Kendall County,IL,USA,0,,,0,0,127915,41.590843,-88.42785900000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,691,,,,
,Knox County,IL,USA,0,,,0,0,50112,40.9317725,-90.214451,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,692,,,,
,Lake County,IL,USA,5,,,0,5,700832,42.324290500000004,-87.9794555,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,693,,,,
,LaSalle County,IL,USA,0,,,0,0,109430,41.278569000000005,-88.87672,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,694,,,,
,Lawrence County,IL,USA,0,,,0,0,15765,38.7103305,-87.70438999999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,695,,,,
,Lee County,IL,USA,0,,,0,0,34223,41.746,-89.285056,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,696,,,,
,Livingston County,IL,USA,0,,,0,0,35761,40.8653895,-88.5831695,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,697,,,,
,Logan County,IL,USA,0,,,0,0,28925,40.121167,-89.37321800000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,698,,,,
,McDonough County,IL,USA,0,,,0,0,29955,40.457768,-90.67763099999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,699,,,,
,McHenry County,IL,USA,2,,,0,2,308570,42.3247895,-88.45306400000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,700,,,,
,McLean County,IL,USA,0,,,0,0,172828,40.519263499999994,-88.86443249999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,701,,,,
,Macon County,IL,USA,0,,,0,0,104712,39.854206500000004,-88.981505,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,702,,,,
,Macoupin County,IL,USA,0,,,0,0,45313,39.2609155,-89.9261525,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,703,,,,
,Madison County,IL,USA,0,,,0,0,264461,38.827599,-89.935464,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,704,,,,
,Marion County,IL,USA,0,,,0,0,37620,38.650088499999995,-88.91977650000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,705,,,,
,Marshall County,IL,USA,0,,,0,0,11534,41.0348985,-89.3432225,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,706,,,,
,Mason County,IL,USA,0,,,0,0,13565,40.244898500000005,-89.97840099999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,707,,,,
,Massac County,IL,USA,0,,,0,0,14080,37.2011605,-88.70970249999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,708,,,,
,Menard County,IL,USA,0,,,0,0,12288,40.031325499999994,-89.7865065,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,709,,,,
,Mercer County,IL,USA,0,,,0,0,15601,41.1986765,-90.7739785,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,710,,,,
,Monroe County,IL,USA,0,,,0,0,34335,38.304362,-90.136495,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,711,,,,
,Montgomery County,IL,USA,0,,,0,0,28601,39.2617855,-89.4217495,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,712,,,,
,Morgan County,IL,USA,0,,,0,0,33976,39.698471,-90.26153,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,713,,,,
,Moultrie County,IL,USA,0,,,0,0,14717,39.6195935,-88.641607,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,714,,,,
,Ogle County,IL,USA,0,,,0,0,50923,42.045208,-89.313711,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,715,,,,
,Peoria County,IL,USA,1,,,0,1,180621,40.744068999999996,-89.7183555,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,716,,,,
,Perry County,IL,USA,0,,,0,0,21174,38.084790999999996,-89.356507,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,717,,,,
,Piatt County,IL,USA,0,,,0,0,16396,40.0368775,-88.6031875,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,718,,,,
,Pike County,IL,USA,0,,,0,0,15611,39.620425,-90.9684925,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,719,,,,
,Pope County,IL,USA,0,,,0,0,4212,37.333512999999996,-88.561381,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,720,,,,
,Pulaski County,IL,USA,0,,,0,0,5463,37.2016465,-89.100825,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,721,,,,
,Putnam County,IL,USA,0,,,0,0,5740,41.213094999999996,-89.314386,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,722,,,,
,Randolph County,IL,USA,0,,,0,0,32106,38.013057,-89.89974050000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,723,,,,
,Richland County,IL,USA,0,,,0,0,15763,38.709597,-88.102756,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,724,,,,
,Rock Island County,IL,USA,0,,,0,0,143477,41.554974,-90.61659449999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,725,,,,
,St. Clair County,IL,USA,2,,,0,2,261059,38.43997,-89.98348949999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,726,,,,
,Saline County,IL,USA,0,,,0,0,23906,37.7534775,-88.541215,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,727,,,,
,Sangamon County,IL,USA,3,,,0,3,195348,39.749418500000004,-89.605988,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,728,,,,
,Schuyler County,IL,USA,0,,,0,0,6907,40.1323765,-90.55658600000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,729,,,,
,Scott County,IL,USA,0,,,0,0,4926,39.655125999999996,-90.47332800000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,730,,,,
,Shelby County,IL,USA,0,,,0,0,21741,39.434606,-88.8052905,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,731,,,,
,Stark County,IL,USA,0,,,0,0,5427,41.104095,-89.811954,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,732,,,,
,Stephenson County,IL,USA,0,,,0,0,44753,42.3510465,-89.661208,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,733,,,,
,Tazewell County,IL,USA,0,,,0,0,132328,40.5337375,-89.59421,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,734,,,,
,Union County,IL,USA,0,,,0,0,16841,37.465157500000004,-89.281663,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,735,,,,
,Vermilion County,IL,USA,0,,,0,0,76806,40.179863,-87.734241,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,736,,,,
,Wabash County,IL,USA,0,,,0,0,11549,38.402574,-87.8207125,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,737,,,,
,Warren County,IL,USA,0,,,0,0,17032,40.848296,-90.61453750000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,738,,,,
,Washington County,IL,USA,0,,,0,0,13995,38.363909,-89.4241575,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,739,,,,
,Wayne County,IL,USA,0,,,0,0,16332,38.4308585,-88.42510250000001,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,740,,,,
,White County,IL,USA,0,,,0,0,13665,38.067642,-88.1481,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,741,,,,
,Whiteside County,IL,USA,1,,,0,1,55626,41.7573565,-89.938412,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,742,,,,
,Will County,IL,USA,1,,,0,1,692310,41.465238,-87.89340899999999,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,743,,,,
,Williamson County,IL,USA,0,,,0,0,67056,37.729957,-88.930214,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,744,,,,
,Winnebago County,IL,USA,1,,,0,1,284081,42.325365000000005,-89.170574,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,745,,,,
,Woodford County,IL,USA,1,,,0,1,38463,40.7610345,-89.2466125,http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json,,,0.43902439024390244,746,,,,
,DeKalb County,IN,USA,0,0,,0,0,43226,41.397172,-84.998833,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,747,,,,
,Boone County,IN,USA,1,0,,0,1,66999,40.051773999999995,-86.4677715,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,748,,,,
,Tippecanoe County,IN,USA,1,0,,0,1,193048,40.388631000000004,-86.89501100000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,749,,,,
,Johnson County,IN,USA,3,1,,0,2,156225,39.4900085,-86.101242,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,750,,,,
,Elkhart County,IN,USA,0,0,,0,0,205560,41.598169999999996,-85.858041,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,751,,,,
,Adams County,IN,USA,1,0,,0,1,35636,40.745404,-84.93797749999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,752,,,,
,Noble County,IN,USA,1,0,,0,1,47532,41.3952975,-85.42342049999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,753,,,,
,Madison County,IN,USA,1,0,,0,1,129641,40.1616875,-85.7193405,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,754,,,,
,St. Joseph County,IN,USA,3,0,,0,3,270771,41.596739,-86.2930665,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,755,,,,
,Jackson County,IN,USA,0,0,,0,0,44111,38.898375,-86.056745,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,756,,,,
,Vanderburgh County,IN,USA,0,0,,0,0,180974,37.997158999999996,-87.575276,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,757,,,,
,Grant County,IN,USA,0,0,,0,0,65936,40.515986999999996,-85.6545605,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,758,,,,
,Porter County,IN,USA,0,0,,0,0,169594,41.465349,-87.07600400000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,759,,,,
,Marion County,IN,USA,19,1,,0,18,954670,39.779657,-86.13272599999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,760,,,,
,Hamilton County,IN,USA,2,0,,0,2,330086,40.0724955,-86.052323,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,761,,,,
,Lake County,IN,USA,4,0,,0,4,484411,41.4360915,-87.372815,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,762,,,,
,Morgan County,IN,USA,0,0,,0,0,70116,39.486663,-86.46872300000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,763,,,,
,Hendricks County,IN,USA,4,0,,0,4,167009,39.762399,-86.510613,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,,county,0.8048780487804879,764,,,,
