city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,rating,featureId,aggregate
,Stockton-on-Tees,,GBR,6,,,,6,,54.55390554510478,-1.3218388537300996,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,671,county
,Stoke-on-Trent,,GBR,1,,,,1,,53.03867503507479,-2.1709084745964162,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,672,county
,Suffolk,,GBR,10,,,,10,738512,52.236436265000066,1.0804205660576542,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,673,county
,Sunderland,,GBR,3,,,,3,,54.86062788461916,-1.459068324274273,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,674,county
,Surrey,,GBR,39,,,,39,1161256,51.27844656061026,-0.38864000088534567,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,675,county
,Sutton,,GBR,12,,,,12,,51.35340322572827,-0.1872181866200151,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,676,county
,Swindon,,GBR,3,,,,3,,51.56933319821849,-1.7075775824394839,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,677,county
,Tameside,,GBR,12,,,,12,,53.46045083518786,-2.1016202588178885,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,678,county
,Telford and Wrekin,,GBR,0,,,,0,,52.71430206958482,-2.4850753440019275,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,679,county
,Thurrock,,GBR,2,,,,2,,51.505512803373136,0.3850030914694855,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,680,county
,Torbay,,GBR,6,,,,6,,50.44218552834638,-3.5739260030656315,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,681,county
,Tower Hamlets,,GBR,25,,,,25,,51.516080633764204,-0.02629777642127351,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,682,county
,Trafford,,GBR,14,,,,14,,53.40615211592737,-2.3816966416367222,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,683,county
,Wakefield,,GBR,5,,,,5,,53.6560275336937,-1.4101797147220907,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,684,county
,Walsall,,GBR,14,,,,14,,52.598079007839914,-1.955641203978388,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,685,county
,Waltham Forest,,GBR,14,,,,14,,51.599512234202194,-0.012551846240711484,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,686,county
,Wandsworth,,GBR,59,,,,59,,51.45489573859743,-0.1861200631404074,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,687,county
,Warrington,,GBR,4,,,,4,,53.387232571276115,-2.5546834985446196,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,688,county
,Warwickshire,,GBR,10,,,,10,551594,52.33041077363828,-1.5655449083208737,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,689,county
,West Berkshire,,GBR,3,,,,3,,51.44120148436099,-1.3082479518315324,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,690,county
,West Sussex,,GBR,10,,,,10,828398,50.94804494863297,-0.4655862087365392,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,691,county
,Westminster,,GBR,68,,,,68,,51.50601664944878,-0.16165127203859697,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,692,county
,Wigan,,GBR,4,,,,4,,53.51763804825728,-2.6185297304627113,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,693,county
,Wiltshire,,GBR,9,,,,9,698942,51.309930426547936,-1.9179652566412813,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,694,county
,Windsor and Maidenhead,,GBR,10,,,,10,,51.464455878186186,-0.7110234240917634,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,695,county
,Wirral,,GBR,8,,,,8,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,,county
,Wokingham,,GBR,10,,,,10,,51.44908526202519,-0.9407575803480484,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,696,county
,Wolverhampton,,GBR,22,,,,22,,52.58091227872865,-2.088510402932741,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,697,county
,Worcestershire,,GBR,5,,,,5,575421,52.20434611687975,-2.1993563498157016,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,698,county
,York,,GBR,4,,,,4,,53.94391693776643,-1.0799931502137383,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,0.5609756097560976,699,county
,Bolivar County,MS,USA,2,,,,2,31333,33.8247305,-90.9447695,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,700,county
,Coahoma County,MS,USA,2,,,,2,22628,34.255278000000004,-90.6784215,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,701,county
,Copiah County,MS,USA,2,,,,2,28543,31.867576,-90.42352199999999,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,702,county
,DeSoto County,MS,USA,1,,,,1,182001,34.851822,-90.0184165,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,703,county
,Forrest County,MS,USA,3,,,,3,75036,31.1719645,-89.2947915,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,704,county
,Hancock County,MS,USA,2,,,,2,47334,30.4111555,-89.506062,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,705,county
,Harrison County,MS,USA,4,,,,4,206650,30.439798500000002,-89.0935275,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,706,county
,Hinds County,MS,USA,6,,,,6,237085,32.3110675,-90.3971595,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,707,county
,Jackson County,MS,USA,1,,,,1,143277,30.466091,-88.639257,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,708,county
,Leflore County,MS,USA,4,,,,4,28919,33.523355,-90.277601,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,709,county
,Madison County,MS,USA,1,,,,1,105630,32.6424515,-90.0900265,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,710,county
,Monroe County,MS,USA,1,,,,1,35564,33.8697745,-88.4618815,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,711,county
,Pearl River County,MS,USA,4,,,,4,55387,30.7364495,-89.596482,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,712,county
,Perry County,MS,USA,1,,,,1,11931,31.1719645,-88.9902575,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,713,county
,Total County,MS,USA,34,,,,34,,,,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.5853658536585366,,county
,,MS,USA,68,,,,68,2976149,32.59642655665229,-89.87338261081882,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",0.4878048780487805,714,county
,,DC,USA,39,,,203,39,705749,38.899451555326564,-77.0145477695639,https://coronavirus.dc.gov/page/coronavirus-data,0.2926829268292683,715,
,Baldwin County,AL,USA,1,,,,1,218022,30.765086,-87.69793150000001,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,716,county
,Calhoun County,AL,USA,1,,,,1,114277,33.7622675,-85.837497,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,717,county
,Elmore County,AL,USA,4,,,,4,81887,32.5876855,-86.13298,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,718,county
,Lee County,AL,USA,8,,,,8,163941,32.578877500000004,-85.348772,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,719,county
,Jefferson County,AL,USA,25,,,,25,659300,33.544622000000004,-86.92924049999999,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,720,county
,Limestone County,AL,USA,1,,,,1,96174,34.774907,-87.030965,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,721,county
,Madison County,AL,USA,1,,,,1,366519,34.7338515,-86.52351200000001,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,722,county
,Montgomery County,AL,USA,2,,,,2,225763,32.2330785,-86.2080335,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,723,county
,Shelby County,AL,USA,4,,,,4,215707,33.2828065,-86.6839795,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,724,county
,St. Clair County,AL,USA,1,,,,1,88690,33.690028999999996,-86.310896,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,725,county
,Tuscaloosa County,AL,USA,3,,,,3,208911,33.306606,-87.4532105,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.5609756097560976,726,county
,,AL,USA,51,,,,51,4903185,32.6211173120505,-86.69343876373793,http://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html,0.4634146341463415,727,county
,Saguache County,CO,USA,0,,,,0,6829,38.103038,-106.215006,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,728,
,Sedgwick County,CO,USA,0,,,,0,2275,40.875999500000006,-102.3523775,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,729,
,Cheyenne County,CO,USA,0,,,,0,1867,38.829744000000005,-102.6090085,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,730,
,Custer County,CO,USA,0,,,,0,4934,38.077787,-105.42259200000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,731,
,La Plata County,CO,USA,0,,,,0,56446,37.319665,-107.93047,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,732,
,San Juan County,CO,USA,0,,,,0,747,37.802258,-107.71467949999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,733,
,Pitkin County,CO,USA,11,,,,11,17926,39.171949,-106.946222,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,734,
,Park County,CO,USA,0,,,,0,18545,39.130874,-105.76916299999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,735,
,Alamosa County,CO,USA,0,,,,0,16178,37.554131,-105.74678800000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,736,
,Prowers County,CO,USA,0,,,,0,12076,37.9561955,-102.394781,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,737,
,Moffat County,CO,USA,0,,,,0,13201,40.611532,-108.18256099999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,738,
,Jefferson County,CO,USA,25,,,,25,579877,39.5219745,-105.2238445,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,739,
,Summit County,CO,USA,4,,,,4,30978,39.6416725,-106.10532549999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,740,
,Pueblo County,CO,USA,1,,,,1,167081,38.1285485,-104.5522995,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,741,
,Boulder County,CO,USA,7,,,,7,325520,40.0878355,-105.37153699999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,742,
,Denver County,CO,USA,43,,,,43,717862,39.76426,-104.855181,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,743,
,Montrose County,CO,USA,0,,,,0,42280,38.4104405,-108.28004100000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,744,
,Eagle County,CO,USA,39,,,,39,54895,39.6373275,-106.645068,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,745,
,San Miguel County,CO,USA,0,,,,0,8196,37.964549,-108.3879545,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,746,
,Costilla County,CO,USA,0,,,,0,3819,37.3221975,-105.4539,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,747,
,Broomfield County,CO,USA,0,,,,0,69130,39.967068499999996,-105.0634215,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,748,
,Chaffee County,CO,USA,0,,,,0,20010,38.740337999999994,-106.238668,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,749,
,Crowley County,CO,USA,0,,,,0,5855,38.3175405,-103.7800745,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,750,
,Fremont County,CO,USA,0,,,,0,47921,38.477588999999995,-105.4765585,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,751,
,Huerfano County,CO,USA,0,,,,0,6850,37.6560375,-104.9261975,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,752,
,Delta County,CO,USA,0,,,,0,30936,38.9429835,-107.9397795,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,753,
,Garfield County,CO,USA,2,,,,2,59854,39.728802,-108.0417065,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,754,
,Rio Blanco County,CO,USA,0,,,,0,6293,39.938113,-108.0442015,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,755,
,Morgan County,CO,USA,0,,,,0,28436,40.262602,-103.8075595,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,756,
,Lincoln County,CO,USA,0,,,,0,5574,39.04137,-103.604952,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,757,
,Montezuma County,CO,USA,0,,,,0,26121,37.3192465,-108.5080625,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,758,
,Adams County,CO,USA,10,,,,10,511720,39.87063,-104.3794855,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,759,
,Mineral County,CO,USA,0,,,,0,754,37.683724,-106.915857,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,760,
,Otero County,CO,USA,0,,,,0,18352,37.954505499999996,-103.7308725,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,761,
,Phillips County,CO,USA,0,,,,0,4280,40.594029500000005,-102.358048,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,762,
,Ouray County,CO,USA,0,,,,0,4812,38.112279,-107.82163,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,763,
,Bent County,CO,USA,0,,,,0,5833,37.9551955,-103.072417,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,764,
,Archuleta County,CO,USA,0,,,,0,13764,37.207684,-106.9792055,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,765,
,Routt County,CO,USA,2,,,,2,25716,40.4610575,-107.034562,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,766,
,Hinsdale County,CO,USA,0,,,,0,804,37.78497,-107.2959845,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,767,
,Weld County,CO,USA,9,,,,9,314288,40.5011525,-104.315327,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,768,
,Larimer County,CO,USA,4,,,,4,350424,40.628046999999995,-105.5669625,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,769,
,Lake County,CO,USA,0,,,,0,7766,39.2185175,-106.360843,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,770,
,Rio Grande County,CO,USA,0,,,,0,11213,37.617297,-106.37501850000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,771,
,Gilpin County,CO,USA,0,,,,0,6096,39.8421315,-105.548784,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,772,
,Yuma County,CO,USA,0,,,,0,10037,40.0039245,-102.42678649999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,773,
,Jackson County,CO,USA,0,,,,0,1394,40.664885,-106.3595425,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,774,
,Kit Carson County,CO,USA,0,,,,0,7169,39.305834000000004,-102.6048215,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,775,
,Clear Creek County,CO,USA,2,,,,2,9659,39.7084305,-105.66211949999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,776,
,Logan County,CO,USA,0,,,,0,21858,40.719452000000004,-103.1163375,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,777,
,Washington County,CO,USA,0,,,,0,4716,40.00205,-103.243516,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,778,
,Douglas County,CO,USA,11,,,,11,342937,39.34788,-104.994923,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,779,
,Conejos County,CO,USA,0,,,,0,8151,37.1987175,-106.1984215,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,780,
,El Paso County,CO,USA,8,,,,8,714536,38.824693999999994,-104.5619235,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,781,
,Kiowa County,CO,USA,0,,,,0,1373,38.4403555,-102.7757135,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,782,
,Teller County,CO,USA,0,,,,0,25068,38.888707,-105.13471899999999,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,783,
,Gunnison County,CO,USA,11,,,,11,17182,38.702179,-106.94099,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,784,
,Baca County,CO,USA,0,,,,0,3551,37.3187205,-102.563815,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,785,
,Elbert County,CO,USA,0,,,,0,26243,39.216578999999996,-104.1886255,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,786,
,Mesa County,CO,USA,1,,,,1,153628,38.933332,-108.21971400000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,787,
,Dolores County,CO,USA,0,,,,0,2050,37.690124499999996,-108.4521545,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,788,
,Arapahoe County,CO,USA,22,,,,22,651513,39.6533655,-104.38034350000001,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,789,
,Las Animas County,CO,USA,0,,,,0,14529,37.4051085,-104.1148525,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,790,
,Grand County,CO,USA,1,,,,1,15503,40.085187000000005,-106.14149,https://opendata.arcgis.com/datasets/46c727cc29424b1fb9db67554c7df04e_0.csv,0.5365853658536586,791,
,Benton County,OR,USA,3,0,,,3,92101,44.498886,-123.44528700000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,792,county
,Clackamas County,OR,USA,6,0,,,6,416075,45.1737,-122.26009400000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,793,county
,Deschutes County,OR,USA,6,0,,,6,191996,44.001645499999995,-120.94952,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,794,county
,Douglas County,OR,USA,1,0,,,1,110283,43.3222345,-123.0963585,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,795,county
,Jackson County,OR,USA,2,0,,,2,219564,42.4995805,-122.756742,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,796,county
,Klamath County,OR,USA,1,0,,,1,67653,42.804975999999996,-121.58491599999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,797,county
,Lane County,OR,USA,2,1,,,1,379611,43.863845,-122.963617,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,798,county
,Linn County,OR,USA,15,0,,,15,127335,44.496468,-122.5272075,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,799,county
,Marion County,OR,USA,8,0,,,8,346868,44.984239,-122.4575375,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,800,county
,Multnomah County,OR,USA,3,1,,,2,811880,45.580658,-122.374808,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,801,county
,Polk County,OR,USA,1,0,,,1,85234,44.8977695,-123.38289850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,802,county
,Umatilla County,OR,USA,2,0,,,2,77516,45.4984405,-118.7037805,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,803,county
,Washington County,OR,USA,23,1,,,22,597695,45.5483985,-123.114875,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,804,county
,Yamhill County,OR,USA,2,0,,,2,107002,45.254474,-123.31725850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.6829268292682927,805,county
,,OR,USA,75,3,,,72,4217737,44.11740471870206,-120.50533834262885,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,0.5853658536585366,806,county
,Acadia Parish,LA,USA,0,0,,,0,62190,30.2652335,-92.38683499999999,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,807,county
,Allen Parish,LA,USA,0,0,,,0,25605,30.661153,-92.856948,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,808,county
,Ascension Parish,LA,USA,1,0,,,1,124672,30.204696499999997,-90.869644,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,809,county
,Assumption Parish,LA,USA,0,0,,,0,22300,29.8539995,-91.0722915,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,810,county
,Avoyelles Parish,LA,USA,0,0,,,0,40462,31.095483,-91.97901999999999,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,811,county
,Beauregard Parish,LA,USA,0,0,,,0,37253,30.6430015,-93.35856949999999,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,812,county
,Bienville Parish,LA,USA,0,0,,,0,13308,32.366091999999995,-93.10068150000001,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,813,county
,Bossier Parish,LA,USA,2,0,,,2,127185,32.627677000000006,-93.5978795,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,814,county
,Caddo Parish,LA,USA,6,0,,,6,242922,32.6074585,-93.757198,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,815,county
,Calcasieu Parish,LA,USA,0,0,,,0,203112,30.2639165,-93.326522,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,816,county
,Caldwell Parish,LA,USA,0,0,,,0,9960,32.102264500000004,-92.09278499999999,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,817,county
,Cameron Parish,LA,USA,0,0,,,0,6968,29.8158395,-93.27240900000001,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,818,county
,Catahoula Parish,LA,USA,0,0,,,0,9608,31.5993165,-91.776279,https://opendata.arcgis.com/datasets/79e1165ecb95496589d39faa25a83ad4_0.csv,0.7073170731707317,819,county
