city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,curators,aggregate,rating,tz,featureId,sources
,Barton County,MO,USA,0,,,,,11798,37.501434,-94.345575,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2033,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Bates County,MO,USA,1,,,,,16320,38.2518095,-94.33199200000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2034,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Benton County,MO,USA,1,,,,,19278,38.298933500000004,-93.2912785,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2035,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Bollinger County,MO,USA,1,,,,,12169,37.319698,-90.04217650000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2036,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Boone County,MO,USA,37,,,,,180005,38.945981,-92.3372425,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2037,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Buchanan County,MO,USA,2,,,,,88571,39.675483,-94.85740150000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2038,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Butler County,MO,USA,0,,,,,42639,36.7121305,-90.4082955,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2039,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Caldwell County,MO,USA,0,,,,,9108,39.656673,-93.98339,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2040,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Callaway County,MO,USA,3,,,,,44889,38.810989500000005,-91.92732950000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2041,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Camden County,MO,USA,1,,,,,45815,38.036103499999996,-92.7442195,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2042,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Cape Girardeau County,MO,USA,5,,,,,78753,37.3640345,-89.64392699999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2043,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Carroll County,MO,USA,0,,,,,8743,39.411263500000004,-93.431834,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2044,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Carter County,MO,USA,1,,,,,6054,36.9559285,-90.9430345,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2045,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Cass County,MO,USA,8,,,,,104954,38.6463295,-94.33859100000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2046,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Cedar County,MO,USA,0,,,,,14165,37.736838,-93.84243699999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2047,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Chariton County,MO,USA,1,,,,,7451,39.464303,-92.986769,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2048,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Christian County,MO,USA,3,,,,,86983,36.9536655,-93.256524,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2049,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Clark County,MO,USA,0,,,,,6842,40.4312005,-91.68511699999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2050,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Clay County,MO,USA,9,,,,,246365,39.2830795,-94.408998,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2051,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Clinton County,MO,USA,1,,,,,20470,39.6009385,-94.404109,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2052,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Cole County,MO,USA,10,,,,,76796,38.530921500000005,-92.2197115,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2053,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Cooper County,MO,USA,1,,,,,17603,38.87228,-92.77917550000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2054,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Crawford County,MO,USA,0,,,,,23957,37.9540865,-91.315549,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2055,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Dade County,MO,USA,0,,,,,7569,37.4317905,-93.849933,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2056,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Dallas County,MO,USA,0,,,,,16762,37.6595665,-93.0188305,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2057,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Daviess County,MO,USA,0,,,,,8313,39.96065,-93.98889600000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2058,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,DeKalb County,MO,USA,0,,,,,12630,39.892548,-94.404417,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2059,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Dent County,MO,USA,0,,,,,15441,37.6032815,-91.481225,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2060,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Douglas County,MO,USA,0,,,,,13373,36.932331,-92.499022,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2061,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Dunklin County,MO,USA,3,,,,,29423,36.3131695,-90.16587999999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2062,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Franklin County,MO,USA,4,,,,,103670,38.456190500000005,-91.05077499999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2063,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Gasconade County,MO,USA,0,,,,,14705,38.4311855,-91.5051645,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2064,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Gentry County,MO,USA,0,,,,,6628,40.2107995,-94.4104265,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2065,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Greene County,MO,USA,31,,,,,291923,37.2580585,-93.3436925,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2066,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Grundy County,MO,USA,0,,,,,9914,40.112933,-93.562986,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2067,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Harrison County,MO,USA,0,,,,,8414,40.3552465,-93.997782,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2068,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Henry County,MO,USA,1,,,,,21792,38.384226999999996,-93.79312200000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2069,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Hickory County,MO,USA,0,,,,,9509,37.937655,-93.319651,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2070,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Holt County,MO,USA,0,,,,,4404,40.063089000000005,-95.27181300000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2071,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Howard County,MO,USA,0,,,,,10137,39.1557215,-92.68724549999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2072,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Howell County,MO,USA,0,,,,,40076,36.7773395,-91.888011,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2073,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Iron County,MO,USA,0,,,,,10177,37.505462,-90.8450445,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2074,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Jackson County,MO,USA,119,,,,,700307,39.035056499999996,-94.3565785,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2075,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Jasper County,MO,USA,1,,,,,120636,37.206147,-94.335409,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2076,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Jefferson County,MO,USA,15,,,,,224347,38.2526855,-90.516425,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2077,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Johnson County,MO,USA,8,,,,,53652,38.7470595,-93.811248,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2078,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Joplin County,MO,USA,1,,,,,,,,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,,,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Knox County,MO,USA,0,,,,,3947,40.126091,-92.1479285,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2079,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Laclede County,MO,USA,0,,,,,35713,37.68434,-92.554389,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2080,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Lafayette County,MO,USA,4,,,,,32598,39.1007525,-93.795704,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2081,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Lawrence County,MO,USA,0,,,,,38359,37.1064545,-93.83391750000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2082,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Lewis County,MO,USA,0,,,,,9855,40.101244,-91.694102,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2083,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Lincoln County,MO,USA,2,,,,,57686,39.049049,-90.9649285,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2084,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Linn County,MO,USA,0,,,,,12037,39.868643,-93.1061425,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2085,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Livingston County,MO,USA,0,,,,,15146,39.7895065,-93.51177799999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2086,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Macon County,MO,USA,0,,,,,15153,39.8213225,-92.572901,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2087,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Madison County,MO,USA,0,,,,,12188,37.477866000000006,-90.3441325,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2088,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Maries County,MO,USA,0,,,,,8769,38.1516465,-91.9141635,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2089,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Marion County,MO,USA,0,,,,,28592,39.802939499999994,-91.5767125,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2090,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,McDonald County,MO,USA,1,,,,,23078,36.6325735,-94.342726,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2091,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Mercer County,MO,USA,0,,,,,3641,40.4222345,-93.57070350000001,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2092,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Miller County,MO,USA,0,,,,,25336,38.223648,-92.43862899999999,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2093,"[{""name"":""Missouri Department of Health and Senior Services""}]"
,Mississippi County,MO,USA,0,,,,,13336,36.818481000000006,-89.309326,https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php,"[{""name"":""Paul Boal"",""email"":""paul.boal@amitechsolutions.com"",""url"":""https://amitechsolutions.com"",""github"":""paulboal"",""country"":""USA"",""flag"":""🇺🇸""}]",,county,0.39215686274509803,"[""America/Chicago""]",2094,"[{""name"":""Missouri Department of Health and Senior Services""}]"
