name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,aggregate,rating,tz,featureId,stateId,countryId,hospitalized,countyId,publishedDate
"Howard County, Missouri, United States",county,,Howard County,Missouri,United States,0,0,,,,10001,39.1555615,-92.68773049999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29089,iso2:US-MO,iso1:US,,fips:29089,2020-03-24T20:48:38.049Z
"Boone County, Missouri, United States",county,,Boone County,Missouri,United States,74,1,,,,180463,38.945981,-92.3372425,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29019,iso2:US-MO,iso1:US,,fips:29019,2020-04-03T18:46:19.028Z
"Lincoln County, Missouri, United States",county,,Lincoln County,Missouri,United States,16,0,,,,59013,39.049049,-90.96492854026334,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29113,iso2:US-MO,iso1:US,,fips:29113,2020-04-03T18:51:40.956Z
"Lafayette County, Missouri, United States",county,,Lafayette County,Missouri,United States,20,1,,,,32708,39.1007525,-93.795704,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29107,iso2:US-MO,iso1:US,,fips:29107,2020-04-01T18:56:32.503Z
"Jackson County, Missouri, United States",county,,Jackson County,Missouri,United States,273,1,,,,703011,39.03504099999999,-94.3565785,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29095,iso2:US-MO,iso1:US,,fips:29095,2020-04-03T18:50:08.820Z
"Montgomery County, Missouri, United States",county,,Montgomery County,Missouri,United States,3,0,,,,11551,38.9121295,-91.4537015,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29139,iso2:US-MO,iso1:US,,fips:29139,2020-04-03T18:53:30.888Z
"Callaway County, Missouri, United States",county,,Callaway County,Missouri,United States,18,0,,,,44743,38.8109475,-91.9300445,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29027,iso2:US-MO,iso1:US,,fips:29027,2020-04-02T18:46:05.568Z
"Warren County, Missouri, United States",county,,Warren County,Missouri,United States,7,0,,,,35649,38.7701535,-91.18858649999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29219,iso2:US-MO,iso1:US,,fips:29219,2020-04-02T18:54:28.467Z
"Cooper County, Missouri, United States",county,,Cooper County,Missouri,United States,2,0,,,,17709,38.872279999999996,-92.7791755,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29053,iso2:US-MO,iso1:US,,fips:29053,2020-03-31T18:42:30.811Z
"St. Charles County, Missouri, United States",county,,St. Charles County,Missouri,United States,132,3,,,,402022,38.750949,-90.536784,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29183,iso2:US-MO,iso1:US,,fips:29183,2020-04-03T18:55:49.067Z
"Johnson County, Missouri, United States",county,,Johnson County,Missouri,United States,28,0,,,,54062,38.7470595,-93.81155249999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29101,iso2:US-MO,iso1:US,,fips:29101,2020-04-03T18:50:38.819Z
"Pettis County, Missouri, United States",county,,Pettis County,Missouri,United States,2,0,,,,42339,38.724579,-93.281598,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29159,iso2:US-MO,iso1:US,,fips:29159,2020-04-03T18:54:00.873Z
"Cass County, Missouri, United States",county,,Cass County,Missouri,United States,21,1,,,,105780,38.64632949999999,-94.3385910226401,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29037,iso2:US-MO,iso1:US,,fips:29037,2020-04-02T18:46:29.512Z
"Moniteau County, Missouri, United States",county,,Moniteau County,Missouri,United States,2,0,,,,16132,38.67495649999999,-92.6115875,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29135,iso2:US-MO,iso1:US,,fips:29135,2020-03-30T19:09:34.743Z
"St. Louis City, Missouri, United States",county,,St. Louis City,Missouri,United States,275,1,,,,300576,38.65321937459,-90.24257592388109,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29510,iso2:US-MO,iso1:US,,fips:29510,2020-04-03T18:56:41.417Z
"Osage County, Missouri, United States",county,,Osage County,Missouri,United States,2,0,,,,13615,38.497615499999995,-91.9180235,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29151,iso2:US-MO,iso1:US,,fips:29151,2020-04-01T18:57:44.642Z
"Gasconade County, Missouri, United States",county,,Gasconade County,Missouri,United States,1,0,,,,14706,38.43295,-91.50522899999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29073,iso2:US-MO,iso1:US,,fips:29073,2020-04-01T18:50:44.051Z
"Morgan County, Missouri, United States",county,,Morgan County,Missouri,United States,1,0,,,,20627,38.440726,-92.8514405,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29141,iso2:US-MO,iso1:US,,fips:29141,2020-03-30T19:20:22.954Z
"Cole County, Missouri, United States",county,,Cole County,Missouri,United States,26,0,,,,76745,38.5309215,-92.2493425,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29051,iso2:US-MO,iso1:US,,fips:29051,2020-04-03T18:48:36.138Z
"Franklin County, Missouri, United States",county,,Franklin County,Missouri,United States,23,0,,,,103967,38.456217499999994,-91.0507265,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29071,iso2:US-MO,iso1:US,,fips:29071,2020-04-03T18:49:24.611Z
"Henry County, Missouri, United States",county,,Henry County,Missouri,United States,1,1,,,,21824,38.384226999999996,-93.793122,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29083,iso2:US-MO,iso1:US,,fips:29083,2020-03-29T20:39:30.150Z
"Benton County, Missouri, United States",county,,Benton County,Missouri,United States,3,0,,,,19443,38.2989335,-93.2912785,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29015,iso2:US-MO,iso1:US,,fips:29015,2020-04-01T18:43:57.141Z
"Jefferson County, Missouri, United States",county,,Jefferson County,Missouri,United States,62,0,,,,225081,38.2526545,-90.51506849999998,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29099,iso2:US-MO,iso1:US,,fips:29099,2020-04-03T18:50:26.513Z
"Bates County, Missouri, United States",county,,Bates County,Missouri,United States,3,0,,,,16172,38.251809677061004,-94.33199199999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29013,iso2:US-MO,iso1:US,,fips:29013,2020-04-03T18:46:07.360Z
"Miller County, Missouri, United States",county,,Miller County,Missouri,United States,0,0,,,,25619,38.223648,-92.43862899999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29131,iso2:US-MO,iso1:US,,fips:29131,2020-03-24T20:48:38.049Z
"Maries County, Missouri, United States",county,,Maries County,Missouri,United States,2,0,,,,8697,38.151616000000004,-91.9141635,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29125,iso2:US-MO,iso1:US,,fips:29125,2020-04-01T18:57:13.303Z
"Washington County, Missouri, United States",county,,Washington County,Missouri,United States,0,0,,,,24730,37.97044149999999,-90.8699985,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29221,iso2:US-MO,iso1:US,,fips:29221,2020-03-24T20:48:38.049Z
"Crawford County, Missouri, United States",county,,Crawford County,Missouri,United States,1,0,,,,23920,37.95415799999999,-91.31494699999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29055,iso2:US-MO,iso1:US,,fips:29055,2020-03-30T19:18:33.634Z
"Camden County, Missouri, United States",county,,Camden County,Missouri,United States,21,1,,,,46305,38.036138,-92.74421949999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29029,iso2:US-MO,iso1:US,,fips:29029,2020-04-03T18:46:45.084Z
"St. Clair County, Missouri, United States",county,,St. Clair County,Missouri,United States,0,0,,,,9397,38.023854,-93.7814775,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29185,iso2:US-MO,iso1:US,,fips:29185,2020-03-24T20:48:38.049Z
"Phelps County, Missouri, United States",county,,Phelps County,Missouri,United States,0,0,,,,44573,37.876191,-91.7771415,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29161,iso2:US-MO,iso1:US,,fips:29161,2020-03-24T20:48:38.049Z
"Ste. Genevieve County, Missouri, United States",county,,Ste. Genevieve County,Missouri,United States,6,0,,,,17894,37.8987204708153,-90.19197199999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29186,iso2:US-MO,iso1:US,,fips:29186,2020-04-03T18:56:51.454Z
"Hickory County, Missouri, United States",county,,Hickory County,Missouri,United States,0,0,,,,9544,37.937929999999994,-93.319651,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29085,iso2:US-MO,iso1:US,,fips:29085,2020-03-24T20:48:38.049Z
"Vernon County, Missouri, United States",county,,Vernon County,Missouri,United States,0,0,,,,20563,37.849888929207594,-94.33813,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29217,iso2:US-MO,iso1:US,,fips:29217,2020-03-24T20:48:38.049Z
"St. Francois County, Missouri, United States",county,,St. Francois County,Missouri,United States,12,0,,,,67215,37.859083,-90.3792055,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29187,iso2:US-MO,iso1:US,,fips:29187,2020-04-03T18:55:59.149Z
"Pulaski County, Missouri, United States",county,,Pulaski County,Missouri,United States,10,0,,,,52607,37.811860499999995,-92.217417,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29169,iso2:US-MO,iso1:US,,fips:29169,2020-04-03T18:54:43.316Z
"Perry County, Missouri, United States",county,,Perry County,Missouri,United States,21,0,,,,19136,37.7358907611098,-89.81135499999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29157,iso2:US-MO,iso1:US,,fips:29157,2020-04-03T18:53:52.416Z
"Cedar County, Missouri, United States",county,,Cedar County,Missouri,United States,4,0,,,,14349,37.736838,-93.84243699999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29039,iso2:US-MO,iso1:US,,fips:29039,2020-04-03T18:46:55.706Z
"Dallas County, Missouri, United States",county,,Dallas County,Missouri,United States,0,0,,,,16878,37.6596105,-93.01883049999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29059,iso2:US-MO,iso1:US,,fips:29059,2020-03-24T20:48:38.049Z
"Laclede County, Missouri, United States",county,,Laclede County,Missouri,United States,0,0,,,,35723,37.68434,-92.55438899999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29105,iso2:US-MO,iso1:US,,fips:29105,2020-03-24T20:48:38.049Z
"Polk County, Missouri, United States",county,,Polk County,Missouri,United States,0,0,,,,32149,37.623319499999994,-93.40281099999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29167,iso2:US-MO,iso1:US,,fips:29167,2020-03-24T20:48:38.049Z
"Dent County, Missouri, United States",county,,Dent County,Missouri,United States,0,0,,,,15573,37.603281499999994,-91.481225,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29065,iso2:US-MO,iso1:US,,fips:29065,2020-03-24T20:48:38.049Z
"Iron County, Missouri, United States",county,,Iron County,Missouri,United States,0,0,,,,10125,37.505461999999994,-90.8450445,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29093,iso2:US-MO,iso1:US,,fips:29093,2020-03-24T20:48:38.049Z
"Madison County, Missouri, United States",county,,Madison County,Missouri,United States,0,0,,,,12088,37.47786599999999,-90.3441325,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29123,iso2:US-MO,iso1:US,,fips:29123,2020-03-24T20:48:38.049Z
"Barton County, Missouri, United States",county,,Barton County,Missouri,United States,0,0,,,,11754,37.5014337887824,-94.345575,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29011,iso2:US-MO,iso1:US,,fips:29011,2020-03-24T20:48:38.049Z
"Bollinger County, Missouri, United States",county,,Bollinger County,Missouri,United States,1,0,,,,12133,37.319698,-90.0421765,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29017,iso2:US-MO,iso1:US,,fips:29017,2020-03-26T19:17:39.709Z
"Cape Girardeau County, Missouri, United States",county,,Cape Girardeau County,Missouri,United States,15,0,,,,78871,37.364545,-89.643924,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29031,iso2:US-MO,iso1:US,,fips:29031,2020-03-31T18:40:00.690Z
"Reynolds County, Missouri, United States",county,,Reynolds County,Missouri,United States,2,0,,,,6270,37.327087999999996,-91.024337,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29179,iso2:US-MO,iso1:US,,fips:29179,2020-03-30T19:12:11.741Z
"Texas County, Missouri, United States",county,,Texas County,Missouri,United States,0,0,,,,25398,37.327084,-91.9494435,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29215,iso2:US-MO,iso1:US,,fips:29215,2020-03-31T18:50:45.083Z
"Dade County, Missouri, United States",county,,Dade County,Missouri,United States,0,0,,,,7561,37.4317905,-93.849933,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29057,iso2:US-MO,iso1:US,,fips:29057,2020-03-24T20:48:38.049Z
"Wright County, Missouri, United States",county,,Wright County,Missouri,United States,6,0,,,,18289,37.270599,-92.469739,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29229,iso2:US-MO,iso1:US,,fips:29229,2020-04-02T18:54:42.908Z
"Webster County, Missouri, United States",county,,Webster County,Missouri,United States,2,0,,,,39592,37.2772475,-92.87787449999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29225,iso2:US-MO,iso1:US,,fips:29225,2020-03-31T18:51:13.565Z
"Shannon County, Missouri, United States",county,,Shannon County,Missouri,United States,0,0,,,,8166,37.153294,-91.337637,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29203,iso2:US-MO,iso1:US,,fips:29203,2020-03-24T20:48:38.049Z
"Greene County, Missouri, United States",county,,Greene County,Missouri,United States,60,6,,,,293086,37.2580585,-93.3436925,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29077,iso2:US-MO,iso1:US,,fips:29077,2020-04-03T18:49:41.015Z
"Jasper County, Missouri, United States",county,,Jasper County,Missouri,United States,9,0,,,,121328,37.20614705178165,-94.335409,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29097,iso2:US-MO,iso1:US,,fips:29097,2020-04-03T18:50:15.966Z
"Wayne County, Missouri, United States",county,,Wayne County,Missouri,United States,0,0,,,,12873,37.1195605,-90.4449535,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29223,iso2:US-MO,iso1:US,,fips:29223,2020-03-24T20:48:38.049Z
"Scott County, Missouri, United States",county,,Scott County,Missouri,United States,7,0,,,,38280,37.056437,-89.54975430984456,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29201,iso2:US-MO,iso1:US,,fips:29201,2020-04-03T18:55:33.073Z
"Lawrence County, Missouri, United States",county,,Lawrence County,Missouri,United States,0,0,,,,38355,37.1064545,-93.83391749999998,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29109,iso2:US-MO,iso1:US,,fips:29109,2020-03-24T20:48:38.049Z
"Stoddard County, Missouri, United States",county,,Stoddard County,Missouri,United States,7,0,,,,29025,36.877403,-89.97162649999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29207,iso2:US-MO,iso1:US,,fips:29207,2020-04-03T18:57:01.059Z
"Mississippi County, Missouri, United States",county,,Mississippi County,Missouri,United States,0,0,,,,13180,36.818481,-89.309326,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29133,iso2:US-MO,iso1:US,,fips:29133,2020-03-24T20:48:38.049Z
"Carter County, Missouri, United States",county,,Carter County,Missouri,United States,3,0,,,,5982,36.9559285,-90.9430345,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29035,iso2:US-MO,iso1:US,,fips:29035,2020-04-01T18:45:43.127Z
"Christian County, Missouri, United States",county,,Christian County,Missouri,United States,13,0,,,,88595,36.9536655,-93.25652399999998,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29043,iso2:US-MO,iso1:US,,fips:29043,2020-04-03T18:47:12.397Z
"Douglas County, Missouri, United States",county,,Douglas County,Missouri,United States,0,0,,,,13185,36.932331,-92.499022,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29067,iso2:US-MO,iso1:US,,fips:29067,2020-03-24T20:48:38.049Z
"Newton County, Missouri, United States",county,,Newton County,Missouri,United States,6,0,,,,58236,36.902308,-94.3389345,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29145,iso2:US-MO,iso1:US,,fips:29145,2020-04-02T18:51:45.389Z
"Howell County, Missouri, United States",county,,Howell County,Missouri,United States,1,0,,,,40117,36.7773395,-91.8880109879062,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29091,iso2:US-MO,iso1:US,,fips:29091,2020-04-02T18:49:50.918Z
"Stone County, Missouri, United States",county,,Stone County,Missouri,United States,2,0,,,,31952,36.747108981481745,-93.45864399999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29209,iso2:US-MO,iso1:US,,fips:29209,2020-04-01T19:00:15.161Z
"Butler County, Missouri, United States",county,,Butler County,Missouri,United States,1,0,,,,42478,36.712212,-90.4076425,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29023,iso2:US-MO,iso1:US,,fips:29023,2020-04-01T18:44:21.203Z
"Barry County, Missouri, United States",county,,Barry County,Missouri,United States,1,0,,,,35789,36.715246,-93.8254445,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29009,iso2:US-MO,iso1:US,,fips:29009,2020-04-01T21:44:08.476Z
"New Madrid County, Missouri, United States",county,,New Madrid County,Missouri,United States,1,0,,,,17076,36.6038455,-89.64997699999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29143,iso2:US-MO,iso1:US,,fips:29143,2020-04-02T18:51:35.970Z
"Oregon County, Missouri, United States",county,,Oregon County,Missouri,United States,0,0,,,,10529,36.692918,-91.3971295,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29149,iso2:US-MO,iso1:US,,fips:29149,2020-03-24T20:48:38.049Z
"Ripley County, Missouri, United States",county,,Ripley County,Missouri,United States,2,0,,,,13288,36.660692,-90.85064399999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29181,iso2:US-MO,iso1:US,,fips:29181,2020-03-29T20:36:48.284Z
"Taney County, Missouri, United States",county,,Taney County,Missouri,United States,5,0,,,,55928,36.657319,-93.04009670419994,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29213,iso2:US-MO,iso1:US,,fips:29213,2020-04-03T18:57:17.224Z
"Ozark County, Missouri, United States",county,,Ozark County,Missouri,United States,0,0,,,,9174,36.651647999999994,-92.4423395,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29153,iso2:US-MO,iso1:US,,fips:29153,2020-03-24T20:48:38.049Z
"McDonald County, Missouri, United States",county,,McDonald County,Missouri,United States,2,0,,,,22837,36.6325735,-94.342979,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29119,iso2:US-MO,iso1:US,,fips:29119,2020-03-30T19:08:56.199Z
"Dunklin County, Missouri, United States",county,,Dunklin County,Missouri,United States,7,0,,,,29131,36.313447499999995,-90.16587999999999,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29069,iso2:US-MO,iso1:US,,fips:29069,2020-04-03T18:48:57.033Z
"Pemiscot County, Missouri, United States",county,,Pemiscot County,Missouri,United States,3,0,,,,15805,36.213328000000004,-89.7479085,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,America/Chicago,fips:29155,iso2:US-MO,iso1:US,,fips:29155,2020-04-02T18:52:01.624Z
"(unassigned), iso2:US-MO, iso1:US",county,,(unassigned),iso2:US-MO,iso1:US,3,0,,,,,,,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.47058823529411764,,,,,,,
"Missouri, United States",state,,,Missouri,United States,2113,19,,,,6137428,38.305,-92.434,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,0.39215686274509803,America/Chicago,iso2:US-MO,iso2:US-MO,iso1:US,,,
"St. Louis County, Missouri, United States",county,,St. Louis County,Missouri,United States,781,7,0,,774,994205,38.639327143832745,-90.427009,https://opendata.arcgis.com/datasets/4b76809cf8084f87b5ee4e18c33c9d29_0.csv,county,0.5098039215686274,America/Chicago,fips:29189,iso2:US-MO,iso1:US,,fips:29189,2020-04-03T13:15:00.000Z
"Adams County, Mississippi, United States",county,,Adams County,Mississippi,United States,14,0,,,,30693,31.46822746557815,-91.404425,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28001,iso2:US-MS,iso1:US,,fips:28001,
"Alcorn County, Mississippi, United States",county,,Alcorn County,Mississippi,United States,6,0,,,,36953,34.875828,-88.59350193117595,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28003,iso2:US-MS,iso1:US,,fips:28003,
"Amite County, Mississippi, United States",county,,Amite County,Mississippi,United States,5,1,,,,12297,31.1742679818022,-90.82150674109005,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28005,iso2:US-MS,iso1:US,,fips:28005,
"Attala County, Mississippi, United States",county,,Attala County,Mississippi,United States,14,0,,,,18174,33.0827575,-89.641145,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28007,iso2:US-MS,iso1:US,,fips:28007,
"Benton County, Mississippi, United States",county,,Benton County,Mississippi,United States,5,0,,,,8259,34.788941,-89.18499254364446,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28009,iso2:US-MS,iso1:US,,fips:28009,
"Bolivar County, Mississippi, United States",county,,Bolivar County,Mississippi,United States,32,1,,,,30628,33.8250005,-90.94476949999999,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28011,iso2:US-MS,iso1:US,,fips:28011,
"Calhoun County, Mississippi, United States",county,,Calhoun County,Mississippi,United States,4,1,,,,14361,33.9419015,-89.323812,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28013,iso2:US-MS,iso1:US,,fips:28013,
"Carroll County, Mississippi, United States",county,,Carroll County,Mississippi,United States,5,0,,,,9947,33.445717,-89.910072,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,0.47058823529411764,America/Chicago,fips:28015,iso2:US-MS,iso1:US,,fips:28015,
