city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,,,CHN,1379302771,35.88048675850005,104.18741784700006,https://github.com/CSSEGISandData/COVID-19,81782,3291,,,,,2020-03-26
,,Tasmania,AUS,534281,-41.60023365649994,146.16134687600004,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers,40,,,,,,2020-03-26
,,Western Australia,AUS,2621680,-24.407891534499925,120.95978010457588,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers,231,,,,,,2020-03-26
,,,AUS,23232413,-27.17176685949994,133.43764789150003,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers,2985,,,,,,2020-03-26
,,AG,CHE,678207,47.3790596557669,8.074210386400182,https://github.com/daenuprobst/covid19-cases-switzerland/,349,2,,,,,2020-03-26
,,AI,CHE,16145,47.320561530440244,9.409844598049744,https://github.com/daenuprobst/covid19-cases-switzerland/,11,,,,,,2020-03-26
,,AR,CHE,55234,47.36072703727291,9.412919345501393,https://github.com/daenuprobst/covid19-cases-switzerland/,42,2,,,,,2020-03-26
,,BE,CHE,1034977,46.82480367714794,7.648014153580306,https://github.com/daenuprobst/covid19-cases-switzerland/,660,7,,,,,2020-03-26
,,BL,CHE,288132,47.46350556358087,7.645938185457268,https://github.com/daenuprobst/covid19-cases-switzerland/,422,5,,,,,2020-03-26
,,BS,CHE,194766,47.56803189000006,7.583883815358448,https://github.com/daenuprobst/covid19-cases-switzerland/,505,12,,,,,2020-03-26
,,FR,CHE,318714,46.724344693053126,7.094843784113323,https://github.com/daenuprobst/covid19-cases-switzerland/,309,11,,,,,2020-03-26
,,GE,CHE,495249,46.23111905293383,6.119863728500121,https://github.com/daenuprobst/covid19-cases-switzerland/,1743,21,,,,,2020-03-26
,,GL,CHE,40403,46.9921836419615,9.056274448057309,https://github.com/daenuprobst/covid19-cases-switzerland/,43,,,,,,2020-03-26
,,GR,CHE,198379,46.61844384245933,9.56849084153913,https://github.com/daenuprobst/covid19-cases-switzerland/,373,9,,,,,2020-03-26
,,JU,CHE,73419,47.32708608369675,7.198513039445203,https://github.com/daenuprobst/covid19-cases-switzerland/,99,,,,,,2020-03-26
,,LU,CHE,409557,47.028202114485964,8.152246941742959,https://github.com/daenuprobst/covid19-cases-switzerland/,253,3,,,,,2020-03-26
,,NE,CHE,177964,47.00670603015914,6.762589759203763,https://github.com/daenuprobst/covid19-cases-switzerland/,271,5,,,,,2020-03-26
,,NW,CHE,43223,46.884192816845,8.394402703172204,https://github.com/daenuprobst/covid19-cases-switzerland/,48,,,,,,2020-03-26
,,SG,CHE,507697,47.20533506636019,9.212440222818813,https://github.com/daenuprobst/covid19-cases-switzerland/,280,1,,,,,2020-03-26
,,SH,CHE,81991,47.71224385600006,8.621463185000067,https://github.com/daenuprobst/covid19-cases-switzerland/,35,,,,,,2020-03-26
,,SO,CHE,273194,47.29580851894798,7.688967726429411,https://github.com/daenuprobst/covid19-cases-switzerland/,,1,,,,,2020-03-26
,,SZ,CHE,159165,47.071390693275845,8.686426222342277,https://github.com/daenuprobst/covid19-cases-switzerland/,,1,,,,,2020-03-26
,,TG,CHE,276472,47.52942515434383,9.170798721933465,https://github.com/daenuprobst/covid19-cases-switzerland/,110,1,,,,,2020-03-26
,,TI,CHE,353343,46.22946751656566,8.774847474998737,https://github.com/daenuprobst/covid19-cases-switzerland/,1401,67,,,,,2020-03-26
,,UR,CHE,36433,46.759975592849315,8.66988976420123,https://github.com/daenuprobst/covid19-cases-switzerland/,38,,,,,,2020-03-26
,,VD,CHE,799145,46.589766343791695,6.650774098046185,https://github.com/daenuprobst/covid19-cases-switzerland/,,21,,,,,2020-03-26
,,VS,CHE,343955,46.268055118643254,7.613648922522586,https://github.com/daenuprobst/covid19-cases-switzerland/,715,15,,,,,2020-03-26
,,ZG,CHE,126837,47.17284444851248,8.544522739432864,https://github.com/daenuprobst/covid19-cases-switzerland/,87,,,,,,2020-03-26
,,ZH,CHE,1520968,47.430839036542295,8.642501254829057,https://github.com/daenuprobst/covid19-cases-switzerland/,1476,9,,,,,2020-03-26
,,,CHE,8236303,46.840811259500086,8.258983805500094,https://github.com/daenuprobst/covid19-cases-switzerland/,9270,193,,,,,2020-03-26
,Zurich,,CHE,,,,https://raw.githubusercontent.com/openZH/covid_19/master/fallzahlen_kanton_total_csv/COVID19_Fallzahlen_Kanton_ZH_total.csv,1476,9,,1467,,,2020-03-26
,,British Columbia,CAN,5071000,54.15716767014678,-126.56202337499991,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,725,,,,,,2020-03-26
,,Alberta,CAN,4067175,54.49628672664678,-115.00016854279502,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,486,,,,,,2020-03-26
,,Saskatchewan,CAN,1098352,54.496338403094796,-105.6821561755884,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,95,,,,,,2020-03-26
,,Manitoba,CAN,1278365,54.496368513369816,-95.4742987434922,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,11,,,,,,2020-03-26
,,Ontario,CAN,13448494,49.26501413726137,-84.7533750036988,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,858,,,,,,2020-03-26
,,Quebec,CAN,8164361,53.79378896700006,-68.38833574149993,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,1629,,,,,,2020-03-26
,,New Brunswick,CAN,747101,46.36274594300005,-66.43830941249992,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,33,,,,,,2020-03-26
,,Nova Scotia,CAN,923598,45.266872463000055,-63.021209276499945,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,73,,,,,,2020-03-26
,,Prince Edward Island,CAN,142907,46.49290599200006,-63.21041826049995,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,9,,,,,,2020-03-26
,,Newfoundland and Labrador,CAN,519716,53.46112743006114,-60.21844100481229,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,82,,,,,,2020-03-26
,,Yukon,CAN,35874,64.82713023550005,-132.41233364551596,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,3,,,,,,2020-03-26
,,Northwest Territories,CAN,41786,69.38320119914675,-119.22198188100899,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,1,,,,,,2020-03-26
,,Total,CAN,,,,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,4018,,,,,,2020-03-26
,,Andalucía,ESP,8446561,37.332145999999995,-4.576799,https://github.com/datadista/datasets/tree/master/COVID%2019,3406,134,77,3195,,,2020-03-26
,,Aragón,ESP,1324397,41.384575999999996,-0.7011820000000001,https://github.com/datadista/datasets/tree/master/COVID%2019,1116,48,4,1064,,,2020-03-26
,,Asturias,ESP,1019993,43.274512,-5.846662500000001,https://github.com/datadista/datasets/tree/master/COVID%2019,841,27,40,774,,,2020-03-26
,,Baleares,ESP,1198576,39.3679555,2.742513,https://github.com/datadista/datasets/tree/master/COVID%2019,660,17,39,604,,,2020-03-26
,,Canarias,ESP,2220270,28.527948,-15.747513999999999,https://github.com/datadista/datasets/tree/master/COVID%2019,784,24,18,742,,,2020-03-26
,,Cantabria,ESP,581949,43.1358045,-4.001474,https://github.com/datadista/datasets/tree/master/COVID%2019,671,17,14,640,,,2020-03-26
,,Castilla-La Mancha,ESP,2038440,39.6740025,-3.1609515,https://github.com/datadista/datasets/tree/master/COVID%2019,3383,316,95,2972,,,2020-03-26
,,Castilla y León,ESP,2402877,41.6609565,-4.426213000000001,https://github.com/datadista/datasets/tree/master/COVID%2019,3488,206,308,2974,,,2020-03-26
,,Cataluña,ESP,7609499,41.690684,1.745979,https://github.com/datadista/datasets/tree/master/COVID%2019,11592,672,1697,9223,,,2020-03-26
,,Ceuta,ESP,84434,35.5423385,-4.8578425,https://github.com/datadista/datasets/tree/master/COVID%2019,10,,,10,,,2020-03-26
,,C. Valenciana,ESP,4998711,39.316719000000006,-0.4188955,https://github.com/datadista/datasets/tree/master/COVID%2019,3200,167,57,2976,,,2020-03-26
,,Extremadura,ESP,1062797,39.213814,-6.096301,https://github.com/datadista/datasets/tree/master/COVID%2019,969,58,24,887,,,2020-03-26
,,Galicia,ESP,2698764,42.7999145,-8.016625999999999,https://github.com/datadista/datasets/tree/master/COVID%2019,1915,32,47,1836,,,2020-03-26
,,Madrid,ESP,6685471,40.522648000000004,-3.8155935000000003,https://github.com/datadista/datasets/tree/master/COVID%2019,17166,2090,3882,11194,,,2020-03-26
,,Melilla,ESP,84286,35.292873,-2.946804,https://github.com/datadista/datasets/tree/master/COVID%2019,39,1,,38,,,2020-03-26
,,Murcia,ESP,1494442,38.064493999999996,-1.494855,https://github.com/datadista/datasets/tree/master/COVID%2019,596,8,9,579,,,2020-03-26
,,Navarra,ESP,652526,42.611912000000004,-1.611632,https://github.com/datadista/datasets/tree/master/COVID%2019,1411,49,35,1327,,,2020-03-26
,,País Vasco,ESP,2181919,42.96479,-2.5893205,https://github.com/datadista/datasets/tree/master/COVID%2019,3946,180,621,3145,,,2020-03-26
,,La Rioja,ESP,314487,42.280640500000004,-2.406965,https://github.com/datadista/datasets/tree/master/COVID%2019,995,43,48,904,,,2020-03-26
,,,ESP,48958159,35.73847077050007,-6.849639452499929,https://github.com/datadista/datasets/tree/master/COVID%2019,56188,4089,7015,45084,,,2020-03-26
,,Île-de-France,FRA,12246234,48.677200741510504,2.5014494346077,,,460,1310,,,,2020-03-26
,,Centre-Val de Loire,FRA,2582522,47.6441333322795,1.590863237499439,,,20,50,,,,2020-03-26
,,Bourgogne-Franche-Comté,FRA,2813289,47.2783252914275,4.99249435788615,,,123,402,,,,2020-03-26
,,Normandie,FRA,3342467,49.126225630674995,-0.07229962564034997,,,20,62,,,,2020-03-26
,,Hauts-de-France,FRA,6023336,49.963169589436,2.81688101494355,,,150,360,,,,2020-03-26
,,Grand Est,FRA,5548090,48.795257936556,5.80937857149355,,,584,960,,,,2020-03-26
,,Pays de la Loire,FRA,3787411,47.417280519696504,-0.822573383953075,,,24,127,,,,2020-03-26
,,Bretagne,FRA,3336643,48.075240635677,-3.07744531834385,,,29,114,,,,2020-03-26
,,Nouvelle-Aquitaine,FRA,5994336,44.976635108258,0.40994910693179987,,,34,163,,,,2020-03-26
,,Occitanie,FRA,5903190,43.689961371314496,2.25923388136695,,,54,224,,,,2020-03-26
,,Auvergne-Rhône-Alpes,FRA,8037059,45.459794376849004,4.6235895980203,,,134,496,,,,2020-03-26
,,Provence-Alpes-Côte d'Azur,FRA,5065723,44.0544436063075,5.9736093715955,,,44,599,,,,2020-03-26
,,Corse,FRA,337796,42.186944409099496,9.04966440635685,,250,19,63,168,,,2020-03-26
,,Nouvelle-Calédonie,FRA,,,,https://gouv.nc/sites/default/files/atoms/files/2020.03.26_point_de_situation_global.pdf,14,,,,,,2020-03-26
,,,FRA,67106161,14.862000781359463,-2.9882706369999426,,29155,1696,4947,22512,,,2020-03-26
,,Guadeloupe,FRA,390253,16.176466312683498,-61.404015738016,,,,4,,,,2020-03-26
,,Martinique,FRA,376480,14.636421259678,-61.019989787163496,,,1,13,,,,2020-03-26
,,Mayotte,FRA,270372,-12.818387777882,45.158732839739,,42,,,42,,,2020-03-26
,,Andaman and Nicobar Islands,IND,380520,10.186102606000048,93.15277067000005,https://www.mohfw.gov.in/,1,,,1,,,2020-03-26
,,Andhra Pradesh,IND,49577103,16.249396063877242,80.74862206352185,https://www.mohfw.gov.in/,12,,1,11,,,2020-03-26
,,Bihar,IND,104099452,25.90844513275855,85.81024580290145,https://www.mohfw.gov.in/,6,1,,5,,,2020-03-26
,,Chandigarh,IND,1147494,30.73326650694372,76.76552656449931,https://www.mohfw.gov.in/,7,,,7,,,2020-03-26
,,Chhattisgarh,IND,25545198,20.958152574281854,82.31128624906111,https://www.mohfw.gov.in/,6,,,6,,,2020-03-26
,,Delhi,IND,16787941,28.657346706984924,77.0872123548163,https://www.mohfw.gov.in/,35,1,6,28,,,2020-03-26
,,Goa,IND,1500000,15.329739996534386,74.00107852529374,https://www.mohfw.gov.in/,3,,,3,,,2020-03-26
,,Gujarat,IND,60439692,22.390503706309964,71.31093488914493,https://www.mohfw.gov.in/,42,3,,39,,,2020-03-26
,,Haryana,IND,25351462,29.29344483126394,76.02577843622583,https://www.mohfw.gov.in/,16,,11,5,,,2020-03-26
,,Himachal Pradesh,IND,6864602,31.807193203503516,77.29748375836871,https://www.mohfw.gov.in/,3,1,,2,,,2020-03-26
,,Jammu and Kashmir,IND,12267032,33.897996219547814,76.63741988100006,https://www.mohfw.gov.in/,13,1,1,11,,,2020-03-26
,,Karnataka,IND,61095297,15.04293223673335,76.32975935210584,https://www.mohfw.gov.in/,55,2,3,50,,,2020-03-26
,,Kerala,IND,33406061,10.525229553007051,76.12643659801603,https://www.mohfw.gov.in/,129,,11,118,,,2020-03-26
,,Ladakh,IND,274000,,,https://www.mohfw.gov.in/,13,,3,10,,,2020-03-26
,,Madhya Pradesh,IND,72626809,23.962930405963448,78.41705366399535,https://www.mohfw.gov.in/,20,1,,19,,,2020-03-26
,,Maharashtra,IND,112374333,18.8277528956296,76.77199039033388,https://www.mohfw.gov.in/,127,4,15,108,,,2020-03-26
,,Manipur,IND,3351200,24.769062782021763,93.85202843938632,https://www.mohfw.gov.in/,1,,,1,,,2020-03-26
,,Mizoram,IND,1668800,23.224332482374557,92.84258060700009,https://www.mohfw.gov.in/,1,,,1,,,2020-03-26
,,Odisha,IND,41974218,20.176843675645102,84.43570824513938,https://www.mohfw.gov.in/,2,,,2,,,2020-03-26
,,Puducherry,IND,1247953,11.455302435772268,77.53475996200007,https://www.mohfw.gov.in/,1,,,1,,,2020-03-26
,,Punjab,IND,27743338,31.03926850074069,75.37832401215817,https://www.mohfw.gov.in/,33,1,,32,,,2020-03-26
,,Rajasthan,IND,68548437,26.620069377799524,73.84407657553248,https://www.mohfw.gov.in/,39,,3,36,,,2020-03-26
,,Tamil Nadu,IND,72147030,10.77222336758263,78.29429100910343,https://www.mohfw.gov.in/,23,1,1,21,,,2020-03-26
,,Telengana,IND,35003674,,,https://www.mohfw.gov.in/,35,,1,34,,,2020-03-26
,,Uttarakhand,IND,10086292,30.085476993671897,79.29053999553955,https://www.mohfw.gov.in/,4,,,4,,,2020-03-26
,,Uttar Pradesh,IND,199812341,27.152981167396916,80.83266849165753,https://www.mohfw.gov.in/,40,,11,29,,,2020-03-26
,,West Bengal,IND,91276115,24.402508335403155,87.85869957912226,https://www.mohfw.gov.in/,10,1,,9,,,2020-03-26
,,Abruzzo,ITA,1311580,42.28841046055399,13.90075072681885,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,946,63,23,860,,,2020-03-26
,,Basilicata,ITA,562869,40.51736165566957,16.10092821894685,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,134,1,,133,,,2020-03-26
,,P.A. Bolzano,ITA,107436,46.65500433907897,11.419398570635366,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,906,48,67,791,,,2020-03-26
,,Calabria,ITA,1947131,39.02984011561159,16.418351979942813,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,393,14,7,372,,,2020-03-26
,,Campania,ITA,5801692,40.74896505776182,14.783939401902451,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,1310,83,58,1169,,,2020-03-26
,,Emilia Romagna,ITA,4459477,44.43551924350304,10.977418355306853,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,10816,1174,792,8850,,,2020-03-26
,,Friuli Venezia Giulia,ITA,1215220,46.11416103259626,13.120408018720507,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,1223,72,197,954,,,2020-03-26
,,Lazio,ITA,5879082,41.811776720877134,12.738640304805985,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,2096,106,155,1835,,,2020-03-26
,,Liguria,ITA,1550640,44.22635345917788,8.783353306551223,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,2567,280,260,2027,,,2020-03-26
,,Lombardia,ITA,10060574,45.65756679322394,9.96253973345539,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,34889,4861,7839,22189,,,2020-03-26
,,Marche,ITA,1525271,43.327895591043244,13.051090223045493,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,3114,310,9,2795,,,2020-03-26
,,Molise,ITA,305617,41.716894204537866,14.551257200672993,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,103,8,14,81,,,2020-03-26
,,Piemonte,ITA,4356406,45.2610218282163,7.920205809104651,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,6534,449,135,5950,,,2020-03-26
,,Puglia,ITA,4029053,41.010137150757664,16.726699634103944,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,1182,65,22,1095,,,2020-03-26
,,Sardegna,ITA,1639591,40.08640349767029,8.980454405390873,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,494,19,13,462,,,2020-03-26
,,Sicilia,ITA,4999891,37.15296765317062,13.78962610516875,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,1164,33,36,1095,,,2020-03-26
,,Toscana,ITA,3729641,43.35572961610775,11.02809014521221,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,3226,158,95,2973,,,2020-03-26
,,P.A. Trento,ITA,1072276,46.10760284849263,11.214905976229801,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,1297,86,117,1094,,,2020-03-26
,,Umbria,ITA,882015,42.99086726176927,12.578027098494626,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,802,20,12,770,,,2020-03-26
,,Valle d'Aosta,ITA,125666,45.726711771467265,7.3704153357535205,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,408,28,2,378,,,2020-03-26
,,Veneto,ITA,4905854,45.737146979710815,11.862938179646614,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,6935,287,508,6140,,,2020-03-26
,,,ITA,62137802,41.826061709500074,12.56007714450007,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,80539,8165,10361,62013,,,2020-03-26
,,Москва,RUS,12692466,55.44724463183428,37.37360600816072,https://yandex.ru/maps/api/covid?csrfToken=,546,2,15,529,,,2020-03-26
,,Московская область,RUS,7687647,55.594087530914805,37.69028893423692,https://yandex.ru/maps/api/covid?csrfToken=,41,,7,34,,,2020-03-26
,,Санкт-Петербург,RUS,5392992,59.93793091458002,30.0870441013015,https://yandex.ru/maps/api/covid?csrfToken=,26,,2,24,,,2020-03-26
,,Самарская область,RUS,3179026,53.19935038586158,50.24352786651778,https://yandex.ru/maps/api/covid?csrfToken=,12,,,12,,,2020-03-26
,,Республика Саха (Якутия),RUS,970105,66.10226602223707,134.19354577062074,https://yandex.ru/maps/api/covid?csrfToken=,14,,,14,,,2020-03-26
,,Свердловская область,RUS,4310861,59.02801229533114,61.707634312023856,https://yandex.ru/maps/api/covid?csrfToken=,20,,3,17,,,2020-03-26
,,Калининградская область,RUS,1012253,54.81279754841499,21.221198564000076,https://yandex.ru/maps/api/covid?csrfToken=,8,,1,7,,,2020-03-26
,,Кировская область,RUS,1262549,58.579512539871786,50.131648390410874,https://yandex.ru/maps/api/covid?csrfToken=,7,,,7,,,2020-03-26
,,Новосибирская область,RUS,2798251,55.288846533540664,80.08842451353044,https://yandex.ru/maps/api/covid?csrfToken=,5,,,5,,,2020-03-26
,,Красноярский край,RUS,2867875,66.5351217717118,95.03223717550006,https://yandex.ru/maps/api/covid?csrfToken=,8,,3,5,,,2020-03-26
,,Тамбовская область,RUS,1006962,52.711950792095365,41.59485680569699,https://yandex.ru/maps/api/covid?csrfToken=,3,,,3,,,2020-03-26
,,Липецкая область,RUS,1139492,52.73360321726463,39.21200483550473,https://yandex.ru/maps/api/covid?csrfToken=,5,,3,2,,,2020-03-26
